hhid,persid,starthour,startime,arrhour,arrtime,triptime,cumdist,trippurp,trippoststratweight,dayType,mainmode,totalvehs,homelga,hhpoststratweight,weekly_hhinc_group,annual_hhinc_group
Y24H6180206,Y24H6180206P01,8,530,9,540,10.0,4.82855,Work,433.88294632,Weekend,Private,1.0,City,380.356678,3,3
Y24H6180206,Y24H6180206P01,11,690,11,700,10.0,4.82865,Work,433.88294632,Weekend,Private,1.0,City,380.356678,3,3
Y24H6180206,Y24H6180206P01,15,930,15,940,10.0,5.69733,Work,433.88294632,Weekend,Private,1.0,City,380.356678,3,3
Y24H6180209,Y24H6180209P01,7,425,7,444,19.0,8.74818,Work,482.605798547,Weekday,Private,2.0,City,353.6950015,10,10
Y24H6180209,Y24H6180209P01,16,965,16,980,15.0,8.13921,Recreational,482.605798547,Weekday,Private,2.0,City,353.6950015,10,10
Y24H6180209,Y24H6180209P01,16,1001,16,1010,9.0,5.06736,Recreational,482.605798547,Weekday,Private,2.0,City,353.6950015,10,10
Y24H6180210,Y24H6180210P01,4,270,6,360,90.0,40.07007,Work,701.236666284,Weekday,Public,2.0,City,327.2748594,8,8
Y24H6180210,Y24H6180210P01,15,900,18,1080,180.0,43.14069,Work,701.236666284,Weekday,Active,2.0,City,327.2748594,8,8
Y24H6180210,Y24H6180210P02,6,390,8,510,120.0,39.81242,Work,950.810858756,Weekday,Private,2.0,City,327.2748594,8,8
Y24H6180210,Y24H6180210P02,17,1020,18,1095,75.0,39.91954,Work,950.810858756,Weekday,Private,2.0,City,327.2748594,8,8
Y24H6180212,Y24H6180212P01,16,960,16,965,5.0,3.88378,Recreational,338.641857268,Weekday,Private,3.0,City,370.6161471,14,14
Y24H6180212,Y24H6180212P01,16,1015,17,1020,5.0,3.88378,Recreational,338.641857268,Weekday,Private,3.0,City,370.6161471,14,14
Y24H6180212,Y24H6180212P02,17,1020,17,1073,53.0,42.64853,Recreational,355.28159209,Weekday,Public,3.0,City,370.6161471,14,14
Y24H6180212,Y24H6180212P02,22,1350,24,1440,90.0,42.64853,Recreational,355.28159209,Weekday,Public,3.0,City,370.6161471,14,14
Y24H6180214,Y24H6180214P01,10,640,10,645,5.0,0.37571,Work,180.454766624,Weekend,Active,0.0,City,266.3327403,3,3
Y24H6180214,Y24H6180214P01,10,645,10,655,10.0,0.37571,Work,180.454766624,Weekend,Active,0.0,City,266.3327403,3,3
Y24H6180214,Y24H6180214P01,12,750,12,755,5.0,0.37571,Work,180.454766624,Weekend,Active,0.0,City,266.3327403,3,3
Y24H6180214,Y24H6180214P01,12,755,12,760,5.0,0.37571,Work,180.454766624,Weekend,Active,0.0,City,266.3327403,3,3
Y24H6180214,Y24H6180214P01,14,850,14,855,5.0,0.37571,Work,180.454766624,Weekend,Active,0.0,City,266.3327403,3,3
Y24H6180214,Y24H6180214P01,14,855,14,860,5.0,0.37571,Work,180.454766624,Weekend,Active,0.0,City,266.3327403,3,3
Y24H6180214,Y24H6180214P01,15,940,15,945,5.0,0.37571,Work,180.454766624,Weekend,Active,0.0,City,266.3327403,3,3
Y24H6180214,Y24H6180214P01,15,945,15,950,5.0,0.37571,Work,180.454766624,Weekend,Active,0.0,City,266.3327403,3,3
Y24H6180214,Y24H6180214P01,17,1050,17,1065,15.0,0.37571,Work,180.454766624,Weekend,Active,0.0,City,266.3327403,3,3
Y24H6180214,Y24H6180214P01,17,1065,17,1070,5.0,0.37571,Work,180.454766624,Weekend,Active,0.0,City,266.3327403,3,3
Y24H6180217,Y24H6180217P01,8,480,8,510,30.0,20.10172,Work,233.5660559,Weekday,Private,3.0,City,329.3083393,15,15
Y24H6180217,Y24H6180217P01,19,1140,19,1170,30.0,20.10172,Work,233.5660559,Weekday,Private,3.0,City,329.3083393,15,15
Y24H6180217,Y24H6180217P02,13,792,13,797,5.0,3.85168,Recreational,223.124124543,Weekday,Private,3.0,City,329.3083393,15,15
Y24H6180217,Y24H6180217P02,13,799,13,803,4.0,3.85168,Recreational,223.124124543,Weekday,Private,3.0,City,329.3083393,15,15
Y24H6180217,Y24H6180217P02,13,806,13,812,6.0,3.85168,Recreational,223.124124543,Weekday,Private,3.0,City,329.3083393,15,15
Y24H6180217,Y24H6180217P02,14,841,14,885,44.0,39.20829,Work,223.124124543,Weekday,Private,3.0,City,329.3083393,15,15
Y24H6180217,Y24H6180217P02,17,1020,17,1035,15.0,3.69511,Work,223.124124543,Weekday,Private,3.0,City,329.3083393,15,15
Y24H6180217,Y24H6180217P02,18,1125,18,1135,10.0,3.69511,Work,223.124124543,Weekday,Private,3.0,City,329.3083393,15,15
Y24H6180217,Y24H6180217P02,19,1156,19,1158,2.0,0.91515,Recreational,223.124124543,Weekday,Private,3.0,City,329.3083393,15,15
Y24H6180217,Y24H6180217P02,19,1161,20,1204,43.0,42.86942,Recreational,223.124124543,Weekday,Private,3.0,City,329.3083393,15,15
Y24H6180217,Y24H6180217P02,21,1277,21,1281,4.0,0.8924,Recreational,223.124124543,Weekday,Private,3.0,City,329.3083393,15,15
Y24H6180217,Y24H6180217P03,10,658,11,665,7.0,4.77221,Work,530.905029972,Weekday,Private,3.0,City,329.3083393,15,15
Y24H6180217,Y24H6180217P03,11,712,12,721,9.0,4.77219,Work,530.905029972,Weekday,Private,3.0,City,329.3083393,15,15
Y24H6180217,Y24H6180217P03,13,786,14,871,85.0,63.16481,Work,530.905029972,Weekday,Private,3.0,City,329.3083393,15,15
Y24H6180217,Y24H6180217P03,25,1502,26,1570,68.0,63.16481,Work,530.905029972,Weekday,Private,3.0,City,329.3083393,15,15
Y24H6180217,Y24H6180217P04,8,480,8,510,30.0,13.40849,Education,353.112903114,Weekday,Private,3.0,City,329.3083393,15,15
Y24H6180217,Y24H6180217P04,15,930,16,960,30.0,13.40856,Education,353.112903114,Weekday,Private,3.0,City,329.3083393,15,15
Y24H6180218,Y24H6180218P01,8,506,8,531,25.0,17.96432,Recreational,274.000517675,Weekday,Private,3.0,City,339.1423216,17,17
Y24H6180218,Y24H6180218P01,8,535,8,538,3.0,0.73195,Work,274.000517675,Weekday,Private,3.0,City,339.1423216,17,17
Y24H6180218,Y24H6180218P01,17,1059,17,1064,5.0,2.59135,Work,274.000517675,Weekday,Private,3.0,City,339.1423216,17,17
Y24H6180218,Y24H6180218P01,18,1085,18,1105,20.0,15.92597,Work,274.000517675,Weekday,Private,3.0,City,339.1423216,17,17
Y24H6180219,Y24H6180219P01,7,420,7,465,45.0,31.62797,Work,245.497419377,Weekday,Private,2.0,City,362.3290294,11,11
Y24H6180219,Y24H6180219P01,17,1020,18,1080,60.0,31.62797,Work,245.497419377,Weekday,Private,2.0,City,362.3290294,11,11
Y24H6180219,Y24H6180219P02,5,300,5,310,10.0,7.85986,Work,262.766307984,Weekday,Private,2.0,City,362.3290294,11,11
Y24H6180219,Y24H6180219P02,15,900,15,910,10.0,7.85986,Work,262.766307984,Weekday,Private,2.0,City,362.3290294,11,11
Y24H6180220,Y24H6180220P01,7,430,7,457,27.0,26.377,Work,269.665920319,Weekend,Private,3.0,City,371.8429198,13,13
Y24H6180220,Y24H6180220P01,12,752,13,787,35.0,26.377,Work,269.665920319,Weekend,Private,3.0,City,371.8429198,13,13
Y24H6180220,Y24H6180220P01,16,1015,17,1040,25.0,9.55159,Work,269.665920319,Weekend,Private,3.0,City,371.8429198,13,13
Y24H6180220,Y24H6180220P01,17,1050,17,1065,15.0,9.55159,Work,269.665920319,Weekend,Private,3.0,City,371.8429198,13,13
Y24H6180220,Y24H6180220P01,19,1144,19,1146,2.0,1.01671,Recreational,269.665920319,Weekend,Private,3.0,City,371.8429198,13,13
Y24H6180220,Y24H6180220P01,19,1148,19,1149,1.0,1.01671,Recreational,269.665920319,Weekend,Private,3.0,City,371.8429198,13,13
Y24H6180220,Y24H6180220P02,16,1015,16,1018,3.0,1.78411,Recreational,315.186863166,Weekend,Private,3.0,City,371.8429198,13,13
Y24H6180220,Y24H6180220P02,17,1020,17,1040,20.0,7.76748,Work,315.186863166,Weekend,Private,3.0,City,371.8429198,13,13
Y24H6180220,Y24H6180220P02,17,1050,17,1062,12.0,7.76748,Recreational,315.186863166,Weekend,Private,3.0,City,371.8429198,13,13
Y24H6180220,Y24H6180220P02,17,1062,17,1065,3.0,1.78411,Recreational,315.186863166,Weekend,Private,3.0,City,371.8429198,13,13
Y24H6180224,Y24H6180224P01,8,488,8,491,3.0,1.61345,Recreational,1093.207231805,Weekday,Private,2.0,Shire,704.3893921,6,6
Y24H6180224,Y24H6180224P01,8,492,8,525,33.0,18.42847,Work,1093.207231805,Weekday,Private,2.0,Shire,704.3893921,6,6
Y24H6180224,Y24H6180224P01,16,964,16,979,15.0,8.41687,Recreational,1093.207231805,Weekday,Private,2.0,Shire,704.3893921,6,6
Y24H6180224,Y24H6180224P01,16,1005,16,1019,14.0,7.53635,Work,1093.207231805,Weekday,Private,2.0,Shire,704.3893921,6,6
Y24H6180224,Y24H6180224P01,17,1020,17,1030,10.0,4.91553,Work,1093.207231805,Weekday,Private,2.0,Shire,704.3893921,6,6
Y24H6180225,Y24H6180225P01,8,480,8,510,30.0,12.58541,Work,750.701961439,Weekday,Private,2.0,Shire,671.8610483,13,13
Y24H6180225,Y24H6180225P02,7,420,7,435,15.0,0.81202,Work,794.539291228,Weekday,Active,2.0,Shire,671.8610483,13,13
Y24H6180225,Y24H6180225P02,7,435,7,450,15.0,0.81202,Work,794.539291228,Weekday,Active,2.0,Shire,671.8610483,13,13
Y24H6180225,Y24H6180225P02,8,520,9,570,50.0,20.34008,Work,794.539291228,Weekday,Private,2.0,Shire,671.8610483,13,13
Y24H6180225,Y24H6180225P02,18,1120,19,1150,30.0,16.41539,Recreational,794.539291228,Weekday,Private,2.0,Shire,671.8610483,13,13
Y24H6180225,Y24H6180225P02,23,1430,24,1440,10.0,2.18158,Recreational,794.539291228,Weekday,Private,2.0,Shire,671.8610483,13,13
Y24H6180225,Y24H6180225P02,24,1441,24,1470,29.0,11.78817,Recreational,794.539291228,Weekday,Private,2.0,Shire,671.8610483,13,13
Y24H6180227,Y24H6180227P01,7,429,7,466,37.0,33.92843,Work,620.106382223,Weekend,Private,3.0,Shire,666.9959256,14,14
Y24H6180227,Y24H6180227P01,16,967,16,1003,36.0,33.75337,Recreational,620.106382223,Weekend,Private,3.0,Shire,666.9959256,14,14
Y24H6180227,Y24H6180227P01,17,1026,17,1036,10.0,5.99533,Recreational,620.106382223,Weekend,Private,3.0,Shire,666.9959256,14,14
Y24H6180227,Y24H6180227P01,17,1040,17,1058,18.0,9.40106,Recreational,620.106382223,Weekend,Private,3.0,Shire,666.9959256,14,14
Y24H6180227,Y24H6180227P02,14,842,14,860,18.0,6.24496,Recreational,1070.147521659,Weekend,Private,3.0,Shire,666.9959256,14,14
Y24H6180227,Y24H6180227P02,15,945,16,960,15.0,6.24496,Recreational,1070.147521659,Weekend,Private,3.0,Shire,666.9959256,14,14
Y24H6180227,Y24H6180227P03,7,465,8,510,45.0,17.17847,Recreational,359.583569015,Weekend,Private,3.0,Shire,666.9959256,14,14
Y24H6180227,Y24H6180227P03,11,690,12,720,30.0,25.38505,Work,359.583569015,Weekend,Private,3.0,Shire,666.9959256,14,14
Y24H6180227,Y24H6180227P03,12,777,13,825,48.0,6.76466,Work,359.583569015,Weekend,Public,3.0,Shire,666.9959256,14,14
Y24H6180227,Y24H6180227P03,17,1026,17,1036,10.0,5.9667,Recreational,359.583569015,Weekend,Private,3.0,Shire,666.9959256,14,14
Y24H6180227,Y24H6180227P03,17,1040,17,1058,18.0,9.40106,Recreational,359.583569015,Weekend,Private,3.0,Shire,666.9959256,14,14
Y24H6180227,Y24H6180227P04,14,842,14,860,18.0,6.24496,Recreational,803.627841479,Weekend,Private,3.0,Shire,666.9959256,14,14
Y24H6180227,Y24H6180227P04,15,945,16,960,15.0,6.24496,Recreational,803.627841479,Weekend,Private,3.0,Shire,666.9959256,14,14
Y24H6180234,Y24H6180234P01,10,630,10,644,14.0,8.18387,Recreational,1198.608377893,Weekend,Private,3.0,Shire,818.6366948,12,12
Y24H6180234,Y24H6180234P01,11,666,11,680,14.0,8.18387,Recreational,1198.608377893,Weekend,Private,3.0,Shire,818.6366948,12,12
Y24H6180237,Y24H6180237P01,8,510,9,540,30.0,1.60544,Work,595.988429169,Weekday,Private,3.0,Shire,596.1196959,13,13
Y24H6180237,Y24H6180237P01,15,900,15,930,30.0,1.60544,Work,595.988429169,Weekday,Private,3.0,Shire,596.1196959,13,13
Y24H6180237,Y24H6180237P02,7,465,8,510,45.0,15.22057,Recreational,554.212722756,Weekday,Private,3.0,Shire,596.1196959,13,13
Y24H6180237,Y24H6180237P02,8,510,8,525,15.0,8.91707,Work,554.212722756,Weekday,Private,3.0,Shire,596.1196959,13,13
Y24H6180237,Y24H6180237P02,17,1065,18,1100,35.0,11.07505,Work,554.212722756,Weekday,Private,3.0,Shire,596.1196959,13,13
Y24H6180237,Y24H6180237P03,7,465,8,510,45.0,15.22057,Education,591.576857867,Weekday,Private,3.0,Shire,596.1196959,13,13
Y24H6180237,Y24H6180237P03,15,900,16,990,90.0,22.80014,Education,591.576857867,Weekday,Public,3.0,Shire,596.1196959,13,13
Y24H6180240,Y24H6180240P01,8,528,8,530,2.0,1.09071,Recreational,517.735415543,Weekday,Private,2.0,Shire,649.9303161,13,13
Y24H6180240,Y24H6180240P01,9,545,9,550,5.0,1.09071,Recreational,517.735415543,Weekday,Private,2.0,Shire,649.9303161,13,13
Y24H6180240,Y24H6180240P01,13,825,13,830,5.0,1.09071,Recreational,517.735415543,Weekday,Private,2.0,Shire,649.9303161,13,13
Y24H6180240,Y24H6180240P01,14,845,14,850,5.0,1.09071,Recreational,517.735415543,Weekday,Private,2.0,Shire,649.9303161,13,13
Y24H6180240,Y24H6180240P03,8,528,8,530,2.0,1.09071,Education,928.670117805,Weekday,Private,2.0,Shire,649.9303161,13,13
Y24H6180240,Y24H6180240P03,14,845,14,850,5.0,1.09071,Education,928.670117805,Weekday,Private,2.0,Shire,649.9303161,13,13
Y24H6180240,Y24H6180240P04,8,528,8,530,2.0,1.09071,Education,863.354256508,Weekday,Private,2.0,Shire,649.9303161,13,13
Y24H6180240,Y24H6180240P04,14,845,14,850,5.0,1.09071,Education,863.354256508,Weekday,Private,2.0,Shire,649.9303161,13,13
Y24H6180406,Y24H6180406P01,13,825,13,835,10.0,0.56592,Recreational,481.030244527,Weekend,Active,0.0,City,411.9416522,8,8
Y24H6180406,Y24H6180406P01,14,850,14,860,10.0,0.56592,Recreational,481.030244527,Weekend,Active,0.0,City,411.9416522,8,8
Y24H6180407,Y24H6180407P01,12,750,12,755,5.0,0.34519,Recreational,919.6573256,Weekend,Active,2.0,City,660.0359641,5,5
Y24H6180407,Y24H6180407P01,12,770,12,775,5.0,0.34519,Recreational,919.6573256,Weekend,Active,2.0,City,660.0359641,5,5
Y24H6180407,Y24H6180407P01,16,960,16,970,10.0,0.72131,Recreational,919.6573256,Weekend,Private,2.0,City,660.0359641,5,5
Y24H6180407,Y24H6180407P01,17,1020,17,1030,10.0,0.72131,Recreational,919.6573256,Weekend,Private,2.0,City,660.0359641,5,5
Y24H6180407,Y24H6180407P02,12,750,13,780,30.0,9.71514,Education,1067.510671161,Weekend,Private,2.0,City,660.0359641,5,5
Y24H6180407,Y24H6180407P02,20,1200,20,1210,10.0,1.12382,Recreational,1067.510671161,Weekend,Private,2.0,City,660.0359641,5,5
Y24H6180407,Y24H6180407P02,20,1230,20,1250,20.0,10.46503,Recreational,1067.510671161,Weekend,Private,2.0,City,660.0359641,5,5
Y24H6180409,Y24H6180409P01,7,464,8,513,49.0,11.19583,Work,431.314284377,Weekday,Public,1.0,City,408.5862002,10,10
Y24H6180409,Y24H6180409P01,17,1045,18,1089,44.0,10.85903,Recreational,431.314284377,Weekday,Public,1.0,City,408.5862002,10,10
Y24H6180409,Y24H6180409P01,18,1094,18,1100,6.0,0.56485,Recreational,431.314284377,Weekday,Active,1.0,City,408.5862002,10,10
Y24H6180409,Y24H6180409P01,18,1130,19,1140,10.0,1.73541,Recreational,431.314284377,Weekday,Active,1.0,City,408.5862002,10,10
Y24H6180409,Y24H6180409P01,19,1140,19,1151,11.0,1.73541,Recreational,431.314284377,Weekday,Active,1.0,City,408.5862002,10,10
Y24H6180410,Y24H6180410P01,7,450,8,500,50.0,16.63604,Recreational,575.541651041,Weekday,Private,4.0,City,668.04022,6,6
Y24H6180410,Y24H6180410P01,8,500,9,550,50.0,12.39895,Work,575.541651041,Weekday,Private,4.0,City,668.04022,6,6
Y24H6180410,Y24H6180410P01,14,885,15,945,60.0,36.53341,Work,575.541651041,Weekday,Private,4.0,City,668.04022,6,6
Y24H6180410,Y24H6180410P01,20,1230,21,1280,50.0,39.64587,Work,575.541651041,Weekday,Private,4.0,City,668.04022,6,6
Y24H6180410,Y24H6180410P02,7,420,7,465,45.0,10.01693,Work,781.654533679,Weekday,Public,4.0,City,668.04022,6,6
Y24H6180410,Y24H6180410P02,18,1080,18,1125,45.0,10.01693,Work,781.654533679,Weekday,Public,4.0,City,668.04022,6,6
Y24H6180410,Y24H6180410P04,7,450,8,500,50.0,16.63604,Education,766.252593782,Weekday,Private,4.0,City,668.04022,6,6
Y24H6180410,Y24H6180410P04,15,930,16,1015,85.0,16.06818,Education,766.252593782,Weekday,Public,4.0,City,668.04022,6,6
Y24H6180415,Y24H6180415P01,17,1022,17,1042,20.0,7.74841,Work,357.025526761,Weekday,Private,1.0,City,446.3702519,7,7
Y24H6180415,Y24H6180415P01,17,1045,17,1047,2.0,0.82799,Recreational,357.025526761,Weekday,Private,1.0,City,446.3702519,7,7
Y24H6180415,Y24H6180415P01,18,1097,18,1117,20.0,8.17605,Recreational,357.025526761,Weekday,Private,1.0,City,446.3702519,7,7
Y24H6180415,Y24H6180415P01,18,1130,19,1141,11.0,2.95096,Recreational,357.025526761,Weekday,Private,1.0,City,446.3702519,7,7
Y24H6180428,Y24H6180428P01,16,1005,17,1025,20.0,8.6666,Work,1265.984054598,Weekend,Private,1.0,City,1866.158312,12,12
Y24H6180428,Y24H6180428P01,20,1240,21,1260,20.0,8.66657,Work,1265.984054598,Weekend,Private,1.0,City,1866.158312,12,12
Y24H6180430,Y24H6180430P01,7,475,8,534,59.0,14.94453,Work,537.061655503,Weekday,Public,1.0,City,1088.597675,13,13
Y24H6180430,Y24H6180430P01,12,752,12,755,3.0,0.23641,Recreational,537.061655503,Weekday,Active,1.0,City,1088.597675,13,13
Y24H6180430,Y24H6180430P01,13,780,13,783,3.0,0.23641,Work,537.061655503,Weekday,Active,1.0,City,1088.597675,13,13
Y24H6180430,Y24H6180430P01,16,998,17,1065,67.0,14.94453,Work,537.061655503,Weekday,Public,1.0,City,1088.597675,13,13
Y24H6180430,Y24H6180430P02,7,435,8,525,90.0,25.71623,Work,641.318382011,Weekday,Public,1.0,City,1088.597675,13,13
Y24H6180430,Y24H6180430P02,17,1020,18,1116,96.0,25.71623,Work,641.318382011,Weekday,Public,1.0,City,1088.597675,13,13
Y24H6180441,Y24H6180441P01,9,565,9,575,10.0,0.93595,Work,1166.559524478,Weekend,Active,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P01,9,575,9,585,10.0,0.93588,Work,1166.559524478,Weekend,Active,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P01,10,600,10,630,30.0,29.44278,Recreational,1166.559524478,Weekend,Private,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P01,11,690,12,745,55.0,42.38678,Recreational,1166.559524478,Weekend,Private,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P01,13,810,13,820,10.0,2.13755,Recreational,1166.559524478,Weekend,Private,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P01,15,924,15,948,24.0,22.13994,Recreational,1166.559524478,Weekend,Private,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P01,16,960,16,975,15.0,3.88968,Recreational,1166.559524478,Weekend,Active,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P01,16,975,16,990,15.0,3.88968,Recreational,1166.559524478,Weekend,Active,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P01,17,1045,17,1053,8.0,0.7187,Work,1166.559524478,Weekend,Active,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P01,17,1053,17,1062,9.0,0.7187,Work,1166.559524478,Weekend,Active,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P01,20,1249,21,1274,25.0,9.22149,Recreational,1166.559524478,Weekend,Private,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P01,24,1471,24,1488,17.0,3.63937,Recreational,1166.559524478,Weekend,Private,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P01,24,1489,25,1505,16.0,8.40449,Recreational,1166.559524478,Weekend,Private,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P02,9,565,9,575,10.0,0.93588,Work,1632.554834794,Weekend,Active,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P02,9,575,9,585,10.0,0.93588,Work,1632.554834794,Weekend,Active,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P02,10,632,12,753,121.0,49.11615,Recreational,1632.554834794,Weekend,Private,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P02,12,753,14,879,126.0,44.14027,Recreational,1632.554834794,Weekend,Private,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P02,15,924,15,948,24.0,22.13994,Recreational,1632.554834794,Weekend,Private,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P02,17,1045,17,1053,8.0,0.7187,Work,1632.554834794,Weekend,Active,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P02,17,1053,17,1062,9.0,0.7187,Work,1632.554834794,Weekend,Active,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P02,20,1249,21,1274,25.0,9.22149,Recreational,1632.554834794,Weekend,Private,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P02,24,1471,24,1488,17.0,3.63937,Recreational,1632.554834794,Weekend,Private,1.0,City,1118.862686,11,11
Y24H6180441,Y24H6180441P02,24,1489,25,1505,16.0,8.40449,Recreational,1632.554834794,Weekend,Private,1.0,City,1118.862686,11,11
Y24H6180507,Y24H6180507P01,8,509,8,523,14.0,16.07278,Recreational,451.941506282,Weekend,Private,2.0,City,476.386035,13,13
Y24H6180507,Y24H6180507P01,9,540,9,546,6.0,3.09286,Recreational,451.941506282,Weekend,Private,2.0,City,476.386035,13,13
Y24H6180507,Y24H6180507P01,11,685,11,707,22.0,10.91219,Recreational,451.941506282,Weekend,Private,2.0,City,476.386035,13,13
Y24H6180507,Y24H6180507P01,12,744,12,755,11.0,4.41379,Recreational,451.941506282,Weekend,Private,2.0,City,476.386035,13,13
Y24H6180507,Y24H6180507P01,12,765,12,777,12.0,6.51569,Recreational,451.941506282,Weekend,Private,2.0,City,476.386035,13,13
Y24H6180507,Y24H6180507P02,7,470,8,496,26.0,14.28702,Work,410.846822945,Weekend,Private,2.0,City,476.386035,13,13
Y24H6180507,Y24H6180507P02,8,500,8,505,5.0,2.53563,Recreational,410.846822945,Weekend,Private,2.0,City,476.386035,13,13
Y24H6180507,Y24H6180507P02,8,509,8,523,14.0,16.07132,Recreational,410.846822945,Weekend,Private,2.0,City,476.386035,13,13
Y24H6180507,Y24H6180507P02,9,540,9,546,6.0,3.09286,Recreational,410.846822945,Weekend,Private,2.0,City,476.386035,13,13
Y24H6180507,Y24H6180507P02,11,685,11,707,22.0,10.91219,Recreational,410.846822945,Weekend,Private,2.0,City,476.386035,13,13
Y24H6180507,Y24H6180507P02,12,744,12,755,11.0,4.41379,Recreational,410.846822945,Weekend,Private,2.0,City,476.386035,13,13
Y24H6180507,Y24H6180507P02,12,765,12,777,12.0,6.51569,Recreational,410.846822945,Weekend,Private,2.0,City,476.386035,13,13
Y24H6180509,Y24H6180509P01,8,480,8,500,20.0,0.37345,Work,611.322897696,Weekday,Private,4.0,City,700.837408,1,1
Y24H6180509,Y24H6180509P01,16,990,16,995,5.0,4.43353,Recreational,611.322897696,Weekday,Private,4.0,City,700.837408,1,1
Y24H6180509,Y24H6180509P01,16,1010,17,1025,15.0,4.112,Recreational,611.322897696,Weekday,Private,4.0,City,700.837408,1,1
Y24H6180509,Y24H6180509P02,10,600,10,602,2.0,0.37345,Work,627.140623611,Weekday,Private,4.0,City,700.837408,1,1
Y24H6180509,Y24H6180509P02,15,930,15,932,2.0,0.37345,Work,627.140623611,Weekday,Private,4.0,City,700.837408,1,1
Y24H6180509,Y24H6180509P03,7,448,7,455,7.0,4.112,Recreational,433.903859982,Weekday,Private,4.0,City,700.837408,1,1
Y24H6180509,Y24H6180509P03,7,468,8,503,35.0,19.15155,Work,433.903859982,Weekday,Private,4.0,City,700.837408,1,1
Y24H6180509,Y24H6180509P03,13,787,13,789,2.0,0.2034,Recreational,433.903859982,Weekday,Active,4.0,City,700.837408,1,1
Y24H6180509,Y24H6180509P03,13,803,13,805,2.0,0.2034,Work,433.903859982,Weekday,Active,4.0,City,700.837408,1,1
Y24H6180509,Y24H6180509P03,17,1020,17,1022,2.0,1.11123,Recreational,433.903859982,Weekday,Private,4.0,City,700.837408,1,1
Y24H6180509,Y24H6180509P03,17,1024,17,1060,36.0,22.30802,Recreational,433.903859982,Weekday,Private,4.0,City,700.837408,1,1
Y24H6180509,Y24H6180509P04,7,447,7,454,7.0,4.112,Recreational,475.555180023,Weekday,Private,4.0,City,700.837408,1,1
Y24H6180509,Y24H6180509P04,7,470,7,477,7.0,4.95745,Recreational,475.555180023,Weekday,Private,4.0,City,700.837408,1,1
Y24H6180509,Y24H6180509P04,8,509,8,518,9.0,4.03363,Work,475.555180023,Weekday,Private,4.0,City,700.837408,1,1
Y24H6180509,Y24H6180509P04,8,518,8,531,13.0,5.49225,Work,475.555180023,Weekday,Private,4.0,City,700.837408,1,1
Y24H6180509,Y24H6180509P05,7,447,7,454,7.0,4.112,Recreational,866.509576003,Weekday,Private,4.0,City,700.837408,1,1
Y24H6180509,Y24H6180509P05,16,1010,17,1025,15.0,4.112,Recreational,866.509576003,Weekday,Private,4.0,City,700.837408,1,1
Y24H6180510,Y24H6180510P02,6,400,7,430,30.0,13.93745,Work,1592.108259728,Weekday,Private,4.0,City,1387.171784,9,9
Y24H6180510,Y24H6180510P02,11,660,11,665,5.0,1.6669,Work,1592.108259728,Weekday,Private,4.0,City,1387.171784,9,9
Y24H6180510,Y24H6180510P02,15,900,15,955,55.0,15.47254,Work,1592.108259728,Weekday,Private,4.0,City,1387.171784,9,9
Y24H6180513,Y24H6180513P04,12,765,12,766,1.0,0.06233,Recreational,1924.370060247,Weekend,Private,4.0,City,1382.682676,16,16
Y24H6180513,Y24H6180513P04,12,773,13,787,14.0,7.16789,Recreational,1924.370060247,Weekend,Private,4.0,City,1382.682676,16,16
Y24H6180513,Y24H6180513P04,14,845,14,870,25.0,7.06774,Recreational,1924.370060247,Weekend,Private,4.0,City,1382.682676,16,16
Y24H6180513,Y24H6180513P04,15,940,16,978,38.0,3.95872,Recreational,1924.370060247,Weekend,Private,4.0,City,1382.682676,16,16
Y24H6180513,Y24H6180513P04,16,978,16,979,1.0,0.06233,Recreational,1924.370060247,Weekend,Private,4.0,City,1382.682676,16,16
Y24H6180515,Y24H6180515P01,7,462,8,494,32.0,39.65533,Work,320.980165093,Weekday,Private,3.0,City,440.0861,15,15
Y24H6180515,Y24H6180515P01,16,974,16,1010,36.0,39.65533,Work,320.980165093,Weekday,Private,3.0,City,440.0861,15,15
Y24H6180515,Y24H6180515P01,16,1012,17,1020,8.0,2.64296,Recreational,320.980165093,Weekday,Private,3.0,City,440.0861,15,15
