hhid,persid,starthour,startime,arrhour,arrtime,triptime,cumdist,trippurp,trippoststratweight,dayType,mainmode,totalvehs,homelga,hhpoststratweight,weekly_hhinc_group,annual_hhinc_group
Y24H6126239,Y24H6126239P01,21,1269,21,1279,10,Missing,Recreational,138.859644558,Weekday,Other,1.0,Shire,120.8311537,7,7
Y24H5860219,Y24H5860219P01,19,1148,19,1150,2,0.37243,Recreational,603.477040871,Weekday,Other,1.0,Shire,519.9391232,1,1
Y24H6050517,Y24H6050517P01,7,420,9,570,150,Missing,Work,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H6026133,Y24H6026133P03,16,980,16,988,8,0.53847,Recreational,128.048476951,Weekday,Other,2.0,City,141.0666001,13,13
Y24H6040302,Y24H6040302P03,15,940,15,950,10,2.30018,Education,533.589767171,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6050517,Y24H6050517P01,9,570,21,1290,720,Missing,Other,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H6050517,Y24H6050517P01,7,420,9,570,150,Missing,Work,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H6040302,Y24H6040302P04,8,510,8,520,10,2.30018,Education,530.694531944,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6096133,Y24H6096133P01,19,1172,19,1182,10,0.55506,Recreational,132.88164606,Weekday,Other,1.0,Shire,157.8724632,5,5
Y24H5780338,Y24H5780338P01,11,689,11,699,10,1.41882,Recreational,478.77627882,Weekday,Other,1.0,City,440.0466004,4,4
Y24H5780338,Y24H5780338P01,10,640,10,645,5,1.41882,Recreational,478.77627882,Weekday,Other,1.0,City,440.0466004,4,4
Y24H6026133,Y24H6026133P03,16,980,16,988,8,0.53847,Recreational,128.048476951,Weekday,Other,2.0,City,141.0666001,13,13
Y24H5860219,Y24H5860219P01,16,1014,17,1021,7,0.37243,Recreational,603.477040871,Weekday,Other,1.0,Shire,519.9391232,1,1
Y24H6190219,Y24H6190219P03,6,360,8,480,120,13.51321,Education,1175.779140107,Weekday,Other,2.0,City,968.6134105,7,7
Y24H6050517,Y24H6050517P01,7,420,9,570,150,Missing,Work,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H6040302,Y24H6040302P01,9,545,9,555,10,2.30018,Recreational,408.150354157,Weekday,Other,1.0,City,367.1560576,16,16
Y24H5770237,Y24H5770237P02,18,1119,19,1197,78,Missing,Other,307.621945882,Weekday,Other,2.0,City,424.1805654,17,17
Y24H6130408,Y24H6130408P05,15,911,15,916,5,0.83754,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H6130408,Y24H6130408P05,15,911,15,916,5,0.83754,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H5860219,Y24H5860219P01,19,1148,19,1150,2,0.37243,Recreational,603.477040871,Weekday,Other,1.0,Shire,519.9391232,1,1
Y24H6040302,Y24H6040302P04,8,510,8,520,10,2.30018,Education,530.694531944,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6030207,Y24H6030207P01,9,570,12,720,150,Missing,Recreational,378.969043699,Weekend,Other,2.0,City,654.442116,18,18
Y24H6040302,Y24H6040302P02,15,905,15,920,15,2.30018,Recreational,318.789332049,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6096133,Y24H6096133P01,17,1026,17,1039,13,1.0578,Work,132.88164606,Weekday,Other,1.0,Shire,157.8724632,5,5
Y24H6126239,Y24H6126239P01,21,1269,21,1279,10,Missing,Recreational,138.859644558,Weekday,Other,1.0,Shire,120.8311537,7,7
Y24H6050517,Y24H6050517P01,9,570,21,1290,720,Missing,Other,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H6190219,Y24H6190219P03,6,360,8,480,120,13.51321,Education,1175.779140107,Weekday,Other,2.0,City,968.6134105,7,7
Y24H5770237,Y24H5770237P02,18,1119,19,1197,78,Missing,Other,307.621945882,Weekday,Other,2.0,City,424.1805654,17,17
Y24H5880523,Y24H5880523P02,7,420,8,510,90,Missing,Other,588.634410291,Weekday,Other,2.0,City,453.5379652,12,12
Y24H6030207,Y24H6030207P01,9,570,12,720,150,Missing,Recreational,378.969043699,Weekend,Other,2.0,City,654.442116,18,18
Y24H5780338,Y24H5780338P01,11,689,11,699,10,1.41882,Recreational,478.77627882,Weekday,Other,1.0,City,440.0466004,4,4
Y24H6130408,Y24H6130408P05,15,905,15,907,2,0.35753,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H5800218,Y24H5800218P01,22,1320,27,1620,300,Missing,Other,380.837904987,Weekday,Other,2.0,City,576.9453676,8,8
Y24H6096133,Y24H6096133P01,17,1026,17,1039,13,1.0578,Work,132.88164606,Weekday,Other,1.0,Shire,157.8724632,5,5
Y24H6126239,Y24H6126239P01,21,1269,21,1279,10,Missing,Recreational,138.859644558,Weekday,Other,1.0,Shire,120.8311537,7,7
Y24H6040302,Y24H6040302P03,15,940,15,950,10,2.30018,Education,533.589767171,Weekday,Other,1.0,City,367.1560576,16,16
Y24H5800218,Y24H5800218P01,22,1320,27,1620,300,Missing,Other,380.837904987,Weekday,Other,2.0,City,576.9453676,8,8
Y24H6040302,Y24H6040302P04,15,940,15,950,10,2.30018,Education,530.694531944,Weekday,Other,1.0,City,367.1560576,16,16
Y24H5880523,Y24H5880523P02,18,1080,19,1170,90,Missing,Other,588.634410291,Weekday,Other,2.0,City,453.5379652,12,12
Y24H5800218,Y24H5800218P01,22,1320,27,1620,300,Missing,Other,380.837904987,Weekday,Other,2.0,City,576.9453676,8,8
Y24H5860219,Y24H5860219P01,16,1014,17,1021,7,0.37243,Recreational,603.477040871,Weekday,Other,1.0,Shire,519.9391232,1,1
Y24H6130408,Y24H6130408P05,12,720,12,725,5,0.74812,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H6030207,Y24H6030207P01,9,570,12,720,150,Missing,Recreational,378.969043699,Weekend,Other,2.0,City,654.442116,18,18
Y24H6030207,Y24H6030207P01,9,570,12,720,150,Missing,Recreational,378.969043699,Weekend,Other,2.0,City,654.442116,18,18
Y24H6190219,Y24H6190219P03,6,360,8,480,120,13.51321,Education,1175.779140107,Weekday,Other,2.0,City,968.6134105,7,7
Y24H6040302,Y24H6040302P04,15,940,15,950,10,2.30018,Education,530.694531944,Weekday,Other,1.0,City,367.1560576,16,16
Y24H5880523,Y24H5880523P02,7,420,8,510,90,Missing,Other,588.634410291,Weekday,Other,2.0,City,453.5379652,12,12
Y24H6026133,Y24H6026133P03,18,1080,18,1090,10,0.53839,Recreational,128.048476951,Weekday,Other,2.0,City,141.0666001,13,13
Y24H5880523,Y24H5880523P02,18,1080,19,1170,90,Missing,Other,588.634410291,Weekday,Other,2.0,City,453.5379652,12,12
Y24H6126239,Y24H6126239P01,18,1118,18,1125,7,Missing,Recreational,138.859644558,Weekday,Other,1.0,Shire,120.8311537,7,7
Y24H6030207,Y24H6030207P01,9,570,12,720,150,Missing,Recreational,378.969043699,Weekend,Other,2.0,City,654.442116,18,18
Y24H6030207,Y24H6030207P01,9,570,12,720,150,Missing,Recreational,378.969043699,Weekend,Other,2.0,City,654.442116,18,18
Y24H6126239,Y24H6126239P01,18,1118,18,1125,7,Missing,Recreational,138.859644558,Weekday,Other,1.0,Shire,120.8311537,7,7
Y24H5970442,Y24H5970442P04,19,1170,22,1325,155,Missing,Other,940.262682028,Weekend,Other,2.0,City,673.0135839,8,8
Y24H6130408,Y24H6130408P05,12,720,12,725,5,0.74812,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H5880523,Y24H5880523P02,7,420,8,510,90,Missing,Other,588.634410291,Weekday,Other,2.0,City,453.5379652,12,12
Y24H5770237,Y24H5770237P02,18,1119,19,1197,78,Missing,Other,307.621945882,Weekday,Other,2.0,City,424.1805654,17,17
Y24H6096133,Y24H6096133P01,17,1026,17,1039,13,1.0578,Work,132.88164606,Weekday,Other,1.0,Shire,157.8724632,5,5
Y24H6096133,Y24H6096133P01,19,1172,19,1182,10,0.55506,Recreational,132.88164606,Weekday,Other,1.0,Shire,157.8724632,5,5
Y24H6130408,Y24H6130408P05,15,911,15,916,5,0.83754,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H5860219,Y24H5860219P01,19,1148,19,1150,2,0.37243,Recreational,603.477040871,Weekday,Other,1.0,Shire,519.9391232,1,1
Y24H5860219,Y24H5860219P01,16,1014,17,1021,7,0.37243,Recreational,603.477040871,Weekday,Other,1.0,Shire,519.9391232,1,1
Y24H6096133,Y24H6096133P01,19,1172,19,1182,10,0.55506,Recreational,132.88164606,Weekday,Other,1.0,Shire,157.8724632,5,5
Y24H6126239,Y24H6126239P01,18,1118,18,1125,7,Missing,Recreational,138.859644558,Weekday,Other,1.0,Shire,120.8311537,7,7
Y24H6130408,Y24H6130408P05,15,905,15,907,2,0.35753,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H6190219,Y24H6190219P03,6,360,8,480,120,13.51321,Education,1175.779140107,Weekday,Other,2.0,City,968.6134105,7,7
Y24H6130408,Y24H6130408P05,15,911,15,916,5,0.83754,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H6190219,Y24H6190219P03,6,360,8,480,120,13.51321,Education,1175.779140107,Weekday,Other,2.0,City,968.6134105,7,7
Y24H5860219,Y24H5860219P01,19,1148,19,1150,2,0.37243,Recreational,603.477040871,Weekday,Other,1.0,Shire,519.9391232,1,1
Y24H6040302,Y24H6040302P04,8,510,8,520,10,2.30018,Education,530.694531944,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6130408,Y24H6130408P05,15,905,15,907,2,0.35753,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H5880523,Y24H5880523P02,18,1080,19,1170,90,Missing,Other,588.634410291,Weekday,Other,2.0,City,453.5379652,12,12
Y24H6040302,Y24H6040302P01,9,545,9,555,10,2.30018,Recreational,408.150354157,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6050517,Y24H6050517P01,9,570,21,1290,720,Missing,Other,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H6130408,Y24H6130408P05,12,720,12,725,5,0.74812,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H6026133,Y24H6026133P03,18,1080,18,1090,10,0.53839,Recreational,128.048476951,Weekday,Other,2.0,City,141.0666001,13,13
Y24H6130408,Y24H6130408P05,12,720,12,725,5,0.74812,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H5880523,Y24H5880523P02,18,1080,19,1170,90,Missing,Other,588.634410291,Weekday,Other,2.0,City,453.5379652,12,12
Y24H6030207,Y24H6030207P01,9,570,12,720,150,Missing,Recreational,378.969043699,Weekend,Other,2.0,City,654.442116,18,18
Y24H5780338,Y24H5780338P01,11,689,11,699,10,1.41882,Recreational,478.77627882,Weekday,Other,1.0,City,440.0466004,4,4
Y24H5970442,Y24H5970442P04,19,1170,22,1325,155,Missing,Other,940.262682028,Weekend,Other,2.0,City,673.0135839,8,8
Y24H6050517,Y24H6050517P01,7,420,9,570,150,Missing,Work,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H5880523,Y24H5880523P02,7,420,8,510,90,Missing,Other,588.634410291,Weekday,Other,2.0,City,453.5379652,12,12
Y24H5780338,Y24H5780338P01,10,640,10,645,5,1.41882,Recreational,478.77627882,Weekday,Other,1.0,City,440.0466004,4,4
Y24H6190219,Y24H6190219P03,6,360,8,480,120,13.51321,Education,1175.779140107,Weekday,Other,2.0,City,968.6134105,7,7
Y24H6030207,Y24H6030207P01,9,570,12,720,150,Missing,Recreational,378.969043699,Weekend,Other,2.0,City,654.442116,18,18
Y24H6040302,Y24H6040302P03,15,940,15,950,10,2.30018,Education,533.589767171,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6040302,Y24H6040302P01,9,545,9,555,10,2.30018,Recreational,408.150354157,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6190219,Y24H6190219P03,6,360,8,480,120,13.51321,Education,1175.779140107,Weekday,Other,2.0,City,968.6134105,7,7
Y24H6026133,Y24H6026133P03,16,980,16,988,8,0.53847,Recreational,128.048476951,Weekday,Other,2.0,City,141.0666001,13,13
Y24H6190219,Y24H6190219P03,6,360,8,480,120,13.51321,Education,1175.779140107,Weekday,Other,2.0,City,968.6134105,7,7
Y24H6130408,Y24H6130408P05,12,720,12,725,5,0.74812,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H6040302,Y24H6040302P04,15,940,15,950,10,2.30018,Education,530.694531944,Weekday,Other,1.0,City,367.1560576,16,16
Y24H5800218,Y24H5800218P01,22,1320,27,1620,300,Missing,Other,380.837904987,Weekday,Other,2.0,City,576.9453676,8,8
Y24H6040302,Y24H6040302P04,15,940,15,950,10,2.30018,Education,530.694531944,Weekday,Other,1.0,City,367.1560576,16,16
Y24H5800218,Y24H5800218P01,22,1320,27,1620,300,Missing,Other,380.837904987,Weekday,Other,2.0,City,576.9453676,8,8
Y24H6130408,Y24H6130408P05,12,720,12,725,5,0.74812,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H5770237,Y24H5770237P02,18,1119,19,1197,78,Missing,Other,307.621945882,Weekday,Other,2.0,City,424.1805654,17,17
Y24H6190219,Y24H6190219P03,6,360,8,480,120,13.51321,Education,1175.779140107,Weekday,Other,2.0,City,968.6134105,7,7
Y24H5770237,Y24H5770237P02,18,1119,19,1197,78,Missing,Other,307.621945882,Weekday,Other,2.0,City,424.1805654,17,17
Y24H6040302,Y24H6040302P01,9,545,9,555,10,2.30018,Recreational,408.150354157,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6040302,Y24H6040302P03,15,940,15,950,10,2.30018,Education,533.589767171,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6050517,Y24H6050517P01,7,420,9,570,150,Missing,Work,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H5860219,Y24H5860219P01,16,1014,17,1021,7,0.37243,Recreational,603.477040871,Weekday,Other,1.0,Shire,519.9391232,1,1
Y24H6040302,Y24H6040302P03,15,940,15,950,10,2.30018,Education,533.589767171,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6040302,Y24H6040302P01,9,545,9,555,10,2.30018,Recreational,408.150354157,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6130408,Y24H6130408P05,15,911,15,916,5,0.83754,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H6126232,Y24H6126232P01,21,1275,21,1290,15,Missing,Recreational,127.357807899,Weekday,Other,1.0,Shire,120.8311537,4,4
Y24H6040302,Y24H6040302P03,15,940,15,950,10,2.30018,Education,533.589767171,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6130408,Y24H6130408P05,15,911,15,916,5,0.83754,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H5780338,Y24H5780338P01,11,689,11,699,10,1.41882,Recreational,478.77627882,Weekday,Other,1.0,City,440.0466004,4,4
Y24H5860219,Y24H5860219P01,19,1148,19,1150,2,0.37243,Recreational,603.477040871,Weekday,Other,1.0,Shire,519.9391232,1,1
Y24H5800218,Y24H5800218P01,22,1320,27,1620,300,Missing,Other,380.837904987,Weekday,Other,2.0,City,576.9453676,8,8
Y24H6126232,Y24H6126232P01,21,1275,21,1290,15,Missing,Recreational,127.357807899,Weekday,Other,1.0,Shire,120.8311537,4,4
Y24H6130408,Y24H6130408P05,15,911,15,916,5,0.83754,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H6026133,Y24H6026133P03,16,980,16,988,8,0.53847,Recreational,128.048476951,Weekday,Other,2.0,City,141.0666001,13,13
Y24H6050517,Y24H6050517P01,7,420,9,570,150,Missing,Work,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H6050517,Y24H6050517P01,7,420,9,570,150,Missing,Work,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H6096133,Y24H6096133P01,19,1172,19,1182,10,0.55506,Recreational,132.88164606,Weekday,Other,1.0,Shire,157.8724632,5,5
Y24H6040302,Y24H6040302P04,8,510,8,520,10,2.30018,Education,530.694531944,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6126239,Y24H6126239P01,18,1118,18,1125,7,Missing,Recreational,138.859644558,Weekday,Other,1.0,Shire,120.8311537,7,7
Y24H5880523,Y24H5880523P02,18,1080,19,1170,90,Missing,Other,588.634410291,Weekday,Other,2.0,City,453.5379652,12,12
Y24H5970442,Y24H5970442P04,19,1170,22,1325,155,Missing,Other,940.262682028,Weekend,Other,2.0,City,673.0135839,8,8
Y24H6040302,Y24H6040302P02,15,905,15,920,15,2.30018,Recreational,318.789332049,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6040302,Y24H6040302P02,15,905,15,920,15,2.30018,Recreational,318.789332049,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6040302,Y24H6040302P02,15,905,15,920,15,2.30018,Recreational,318.789332049,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6026133,Y24H6026133P03,18,1080,18,1090,10,0.53839,Recreational,128.048476951,Weekday,Other,2.0,City,141.0666001,13,13
Y24H6050517,Y24H6050517P01,7,420,9,570,150,Missing,Work,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H6126232,Y24H6126232P01,21,1275,21,1290,15,Missing,Recreational,127.357807899,Weekday,Other,1.0,Shire,120.8311537,4,4
Y24H6040302,Y24H6040302P04,8,510,8,520,10,2.30018,Education,530.694531944,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6130408,Y24H6130408P05,12,720,12,725,5,0.74812,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H6190219,Y24H6190219P03,6,360,8,480,120,13.51321,Education,1175.779140107,Weekday,Other,2.0,City,968.6134105,7,7
Y24H6190219,Y24H6190219P03,6,360,8,480,120,13.51321,Education,1175.779140107,Weekday,Other,2.0,City,968.6134105,7,7
Y24H6030207,Y24H6030207P01,9,570,12,720,150,Missing,Recreational,378.969043699,Weekend,Other,2.0,City,654.442116,18,18
Y24H5800218,Y24H5800218P01,22,1320,27,1620,300,Missing,Other,380.837904987,Weekday,Other,2.0,City,576.9453676,8,8
Y24H5860219,Y24H5860219P01,19,1148,19,1150,2,0.37243,Recreational,603.477040871,Weekday,Other,1.0,Shire,519.9391232,1,1
Y24H6050517,Y24H6050517P01,9,570,21,1290,720,Missing,Other,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H6126239,Y24H6126239P01,18,1118,18,1125,7,Missing,Recreational,138.859644558,Weekday,Other,1.0,Shire,120.8311537,7,7
Y24H6130408,Y24H6130408P05,15,905,15,907,2,0.35753,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H6040302,Y24H6040302P02,15,905,15,920,15,2.30018,Recreational,318.789332049,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6040302,Y24H6040302P04,15,940,15,950,10,2.30018,Education,530.694531944,Weekday,Other,1.0,City,367.1560576,16,16
Y24H5860219,Y24H5860219P01,16,1014,17,1021,7,0.37243,Recreational,603.477040871,Weekday,Other,1.0,Shire,519.9391232,1,1
Y24H5780338,Y24H5780338P01,11,689,11,699,10,1.41882,Recreational,478.77627882,Weekday,Other,1.0,City,440.0466004,4,4
Y24H5860219,Y24H5860219P01,19,1148,19,1150,2,0.37243,Recreational,603.477040871,Weekday,Other,1.0,Shire,519.9391232,1,1
Y24H5860219,Y24H5860219P01,19,1148,19,1150,2,0.37243,Recreational,603.477040871,Weekday,Other,1.0,Shire,519.9391232,1,1
Y24H5860219,Y24H5860219P01,16,1014,17,1021,7,0.37243,Recreational,603.477040871,Weekday,Other,1.0,Shire,519.9391232,1,1
Y24H5880523,Y24H5880523P02,18,1080,19,1170,90,Missing,Other,588.634410291,Weekday,Other,2.0,City,453.5379652,12,12
Y24H6050517,Y24H6050517P01,7,420,9,570,150,Missing,Work,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H6040302,Y24H6040302P04,8,510,8,520,10,2.30018,Education,530.694531944,Weekday,Other,1.0,City,367.1560576,16,16
Y24H5880523,Y24H5880523P02,18,1080,19,1170,90,Missing,Other,588.634410291,Weekday,Other,2.0,City,453.5379652,12,12
Y24H5860219,Y24H5860219P01,19,1148,19,1150,2,0.37243,Recreational,603.477040871,Weekday,Other,1.0,Shire,519.9391232,1,1
Y24H6126239,Y24H6126239P01,18,1118,18,1125,7,Missing,Recreational,138.859644558,Weekday,Other,1.0,Shire,120.8311537,7,7
Y24H6040302,Y24H6040302P02,15,905,15,920,15,2.30018,Recreational,318.789332049,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6190219,Y24H6190219P03,6,360,8,480,120,13.51321,Education,1175.779140107,Weekday,Other,2.0,City,968.6134105,7,7
Y24H6126232,Y24H6126232P01,21,1275,21,1290,15,Missing,Recreational,127.357807899,Weekday,Other,1.0,Shire,120.8311537,4,4
Y24H6130408,Y24H6130408P05,12,720,12,725,5,0.74812,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H6040302,Y24H6040302P01,9,545,9,555,10,2.30018,Recreational,408.150354157,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6040302,Y24H6040302P01,9,545,9,555,10,2.30018,Recreational,408.150354157,Weekday,Other,1.0,City,367.1560576,16,16
Y24H5770237,Y24H5770237P02,18,1119,19,1197,78,Missing,Other,307.621945882,Weekday,Other,2.0,City,424.1805654,17,17
Y24H6030207,Y24H6030207P01,9,570,12,720,150,Missing,Recreational,378.969043699,Weekend,Other,2.0,City,654.442116,18,18
Y24H6050517,Y24H6050517P01,9,570,21,1290,720,Missing,Other,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H6040302,Y24H6040302P04,8,510,8,520,10,2.30018,Education,530.694531944,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6026133,Y24H6026133P03,16,980,16,988,8,0.53847,Recreational,128.048476951,Weekday,Other,2.0,City,141.0666001,13,13
Y24H6126239,Y24H6126239P01,18,1118,18,1125,7,Missing,Recreational,138.859644558,Weekday,Other,1.0,Shire,120.8311537,7,7
Y24H6096133,Y24H6096133P01,19,1172,19,1182,10,0.55506,Recreational,132.88164606,Weekday,Other,1.0,Shire,157.8724632,5,5
Y24H6040302,Y24H6040302P04,15,940,15,950,10,2.30018,Education,530.694531944,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6040302,Y24H6040302P02,15,905,15,920,15,2.30018,Recreational,318.789332049,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6126232,Y24H6126232P01,21,1275,21,1290,15,Missing,Recreational,127.357807899,Weekday,Other,1.0,Shire,120.8311537,4,4
Y24H6050517,Y24H6050517P01,7,420,9,570,150,Missing,Work,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H5780338,Y24H5780338P01,10,640,10,645,5,1.41882,Recreational,478.77627882,Weekday,Other,1.0,City,440.0466004,4,4
Y24H6040302,Y24H6040302P04,8,510,8,520,10,2.30018,Education,530.694531944,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6040302,Y24H6040302P04,8,510,8,520,10,2.30018,Education,530.694531944,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6050517,Y24H6050517P01,9,570,21,1290,720,Missing,Other,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H5880523,Y24H5880523P02,7,420,8,510,90,Missing,Other,588.634410291,Weekday,Other,2.0,City,453.5379652,12,12
Y24H6190219,Y24H6190219P03,6,360,8,480,120,13.51321,Education,1175.779140107,Weekday,Other,2.0,City,968.6134105,7,7
Y24H6040302,Y24H6040302P02,15,905,15,920,15,2.30018,Recreational,318.789332049,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6126232,Y24H6126232P01,21,1275,21,1290,15,Missing,Recreational,127.357807899,Weekday,Other,1.0,Shire,120.8311537,4,4
Y24H6030207,Y24H6030207P01,9,570,12,720,150,Missing,Recreational,378.969043699,Weekend,Other,2.0,City,654.442116,18,18
Y24H6130408,Y24H6130408P05,15,905,15,907,2,0.35753,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H5880523,Y24H5880523P02,7,420,8,510,90,Missing,Other,588.634410291,Weekday,Other,2.0,City,453.5379652,12,12
Y24H6040302,Y24H6040302P02,15,905,15,920,15,2.30018,Recreational,318.789332049,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6050517,Y24H6050517P01,7,420,9,570,150,Missing,Work,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H6030207,Y24H6030207P01,9,570,12,720,150,Missing,Recreational,378.969043699,Weekend,Other,2.0,City,654.442116,18,18
Y24H6040302,Y24H6040302P02,15,905,15,920,15,2.30018,Recreational,318.789332049,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6026133,Y24H6026133P03,16,980,16,988,8,0.53847,Recreational,128.048476951,Weekday,Other,2.0,City,141.0666001,13,13
Y24H5860219,Y24H5860219P01,16,1014,17,1021,7,0.37243,Recreational,603.477040871,Weekday,Other,1.0,Shire,519.9391232,1,1
Y24H5970442,Y24H5970442P04,19,1170,22,1325,155,Missing,Other,940.262682028,Weekend,Other,2.0,City,673.0135839,8,8
Y24H6026133,Y24H6026133P03,16,980,16,988,8,0.53847,Recreational,128.048476951,Weekday,Other,2.0,City,141.0666001,13,13
Y24H6040302,Y24H6040302P03,15,940,15,950,10,2.30018,Education,533.589767171,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6130408,Y24H6130408P05,15,911,15,916,5,0.83754,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H6040302,Y24H6040302P02,15,905,15,920,15,2.30018,Recreational,318.789332049,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6190219,Y24H6190219P03,6,360,8,480,120,13.51321,Education,1175.779140107,Weekday,Other,2.0,City,968.6134105,7,7
Y24H6130408,Y24H6130408P05,12,720,12,725,5,0.74812,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H6050517,Y24H6050517P01,9,570,21,1290,720,Missing,Other,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H6026133,Y24H6026133P03,16,980,16,988,8,0.53847,Recreational,128.048476951,Weekday,Other,2.0,City,141.0666001,13,13
Y24H6040302,Y24H6040302P03,15,940,15,950,10,2.30018,Education,533.589767171,Weekday,Other,1.0,City,367.1560576,16,16
Y24H5780338,Y24H5780338P01,10,640,10,645,5,1.41882,Recreational,478.77627882,Weekday,Other,1.0,City,440.0466004,4,4
Y24H6040302,Y24H6040302P04,15,940,15,950,10,2.30018,Education,530.694531944,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6040302,Y24H6040302P01,9,545,9,555,10,2.30018,Recreational,408.150354157,Weekday,Other,1.0,City,367.1560576,16,16
Y24H6040302,Y24H6040302P03,15,940,15,950,10,2.30018,Education,533.589767171,Weekday,Other,1.0,City,367.1560576,16,16
Y24H5780338,Y24H5780338P01,10,640,10,645,5,1.41882,Recreational,478.77627882,Weekday,Other,1.0,City,440.0466004,4,4
Y24H5780338,Y24H5780338P01,11,689,11,699,10,1.41882,Recreational,478.77627882,Weekday,Other,1.0,City,440.0466004,4,4
Y24H6130408,Y24H6130408P05,15,911,15,916,5,0.83754,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
Y24H6050517,Y24H6050517P01,9,570,21,1290,720,Missing,Other,253.163172176,Weekday,Other,1.0,City,302.0784896,12,12
Y24H6130408,Y24H6130408P05,15,911,15,916,5,0.83754,Recreational,430.405963402,Weekday,Other,3.0,City,632.5220985,16,16
