hhid,persid,starthour,startime,arrhour,arrtime,triptime,cumdist,trippurp,trippoststratweight,dayType,mainmode,totalvehs,homelga,hhpoststratweight,weekly_hhinc_group,annual_hhinc_group
Y24H6050306,Y24H6050306P02,15,900,15,913,13,6.86505,Recreational,483.044037563,Weekend,Private,2.0,City,515.2891253,18,18
Y24H5740517,Y24H5740517P01,7,447,7,459,12,7.01617,Recreational,926.162994443,Weekday,Private,3.0,City,879.542139,11,11
Y24H6230439,Y24H6230439P02,10,648,11,660,12,7.30905,Recreational,1501.237024358,Weekday,Private,3.0,City,1584.386671,13,13
Y24H6220533,Y24H6220533P01,8,515,8,518,3,0.29852,Recreational,292.845130963,Weekday,Private,2.0,City,508.0655246,12,12
Y24H6080424,Y24H6080424P01,15,918,15,923,5,0.95547,Work,816.145170069,Weekday,Private,1.0,City,645.8138096,10,10
Y24H5860223,Y24H5860223P01,5,330,6,400,70,51.7982,Work,2574.022068619,Weekday,Private,2.0,Shire,1261.243386,12,12
Y24H6190229,Y24H6190229P03,8,520,8,530,10,3.42759,Education,1373.64345832,Weekday,Private,2.0,City,733.9109883,12,12
Y24H6086234,Y24H6086234P02,19,1177,19,1182,5,2.69681,Recreational,481.475282567,Weekend,Private,3.0,Shire,392.6488935,17,17
Y24H5740505,Y24H5740505P01,20,1222,21,1267,45,28.58111,Work,445.074066775,Weekday,Private,1.0,City,423.2629917,0,0
Y24H6190239,Y24H6190239P01,17,1065,18,1134,69,18.02429,Work,298.701719341,Weekday,Public,1.0,City,452.6168652,14,14
Y24H5830240,Y24H5830240P01,12,720,12,721,1,0.08927,Recreational,718.069898686,Weekday,Active,2.0,City,806.9939656,13,13
Y24H6126107,Y24H6126107P05,14,870,14,880,10,0.98898,Recreational,1007.469757801,Weekend,Private,4.0,Shire,831.1596286,9,9
Y24H5800218,Y24H5800218P01,22,1320,27,1620,300,Missing,Other,380.837904987,Weekday,Other,2.0,City,576.9453676,8,8
Y24H6070109,Y24H6070109P05,5,330,6,360,30,19.26086,Work,1060.447039485,Weekday,Private,7.0,City,797.7075365,13,13
Y24H5980309,Y24H5980309P02,14,859,14,872,13,5.30684,Recreational,650.557470338,Weekday,Private,3.0,City,694.7646096,16,16
Y24H5940502,Y24H5940502P01,16,963,16,966,3,1.24917,Recreational,514.419580583,Weekday,Private,2.0,Shire,456.4778535,3,3
Y24H6210238,Y24H6210238P03,8,485,8,496,11,6.94028,Recreational,518.934119866,Weekday,Private,2.0,City,346.7098707,13,13
Y24H6110327,Y24H6110327P04,11,690,12,720,30,22.25504,Recreational,553.645621911,Weekend,Private,3.0,City,518.0040993,13,13
Y24H6116134,Y24H6116134P02,14,877,15,905,28,14.90914,Recreational,90.800943226,Weekend,Private,1.0,Shire,66.88771606,17,17
Y24H5760523,Y24H5760523P02,9,575,9,584,9,7.22718,Recreational,918.419020475,Weekday,Private,2.0,City,700.2986693,13,13
Y24H5980532,Y24H5980532P01,19,1150,19,1170,20,7.2549,Recreational,768.902414952,Weekday,Private,2.0,City,780.4575203,14,14
Y24H5770216,Y24H5770216P01,9,585,9,590,5,2.47908,Work,537.701042502,Weekday,Private,3.0,City,412.6441684,6,6
Y24H5840532,Y24H5840532P02,15,952,16,966,14,14.57716,Recreational,761.244955335,Weekday,Private,1.0,Shire,872.6250272,13,13
Y24H6046126,Y24H6046126P01,16,981,16,1007,26,25.71934,Recreational,145.939815046,Weekday,Private,3.0,City,125.3925334,12,12
Y24H5970427,Y24H5970427P03,17,1077,18,1092,15,6.47375,Recreational,4265.74967722,Weekend,Private,2.0,City,990.2327432,10,10
Y24H5740337,Y24H5740337P02,8,480,8,530,50,13.62768,Education,646.550865959,Weekday,Public,1.0,City,735.412958,5,5
Y24H5890528,Y24H5890528P04,14,870,15,905,35,27.96918,Recreational,1056.382359406,Weekend,Private,2.0,City,614.0663646,7,7
Y24H5940106,Y24H5940106P03,15,919,15,928,9,6.9665,Recreational,715.10044749,Weekend,Private,2.0,City,883.7885596,12,12
Y24H6096122,Y24H6096122P02,10,619,10,629,10,0.33565,Recreational,252.755774502,Weekday,Active,4.0,Shire,319.8938138,11,11
Y24H5910410,Y24H5910410P03,17,1059,17,1073,14,3.88491,Recreational,402.778208554,Weekday,Active,1.0,City,304.5174502,12,12
Y24H6080321,Y24H6080321P01,15,949,15,957,8,5.41477,Recreational,145.935152987,Weekend,Private,1.0,City,272.5109714,14,14
Y24H6050332,Y24H6050332P01,13,837,14,840,3,0.97294,Recreational,520.723212197,Weekday,Private,1.0,City,466.3616359,4,4
Y24H5970436,Y24H5970436P02,12,775,13,780,5,2.01864,Recreational,683.729504759,Weekday,Private,0.0,City,1160.587892,15,15
Y24H5860432,Y24H5860432P01,10,635,10,645,10,1.06123,Recreational,503.302282134,Weekday,Private,1.0,City,385.2872339,6,6
Y24H5810140,Y24H5810140P05,8,480,8,500,20,5.04448,Education,1382.756928484,Weekday,Private,3.0,City,1006.775428,13,13
Y24H5830222,Y24H5830222P01,16,1010,16,1015,5,0.32189,Recreational,421.475506181,Weekday,Active,2.0,City,521.6785096,16,16
Y24H5770506,Y24H5770506P02,19,1140,19,1155,15,2.06849,Work,1496.626226017,Weekend,Private,1.0,City,792.3695663,10,10
Y24H6050326,Y24H6050326P02,16,962,16,1011,49,20.32798,Recreational,849.016758114,Weekday,Private,1.0,City,487.8690213,18,18
Y24H5820136,Y24H5820136P02,18,1110,18,1125,15,5.3506,Recreational,544.226735974,Weekday,Private,2.0,City,494.4394051,15,15
Y24H5820525,Y24H5820525P05,11,691,12,721,30,13.57036,Recreational,350.880636345,Weekday,Private,2.0,City,358.1253763,18,18
Y24H5860233,Y24H5860233P02,14,872,14,897,25,14.07595,Recreational,2083.905865343,Weekday,Private,1.0,Shire,1189.242504,12,12
Y24H6200309,Y24H6200309P01,8,480,8,510,30,19.97871,Recreational,633.112679543,Weekday,Private,2.0,City,599.6351417,14,14
Y24H5950421,Y24H5950421P01,10,634,10,644,10,5.08161,Recreational,454.969938925,Weekend,Private,1.0,City,430.6176915,3,3
Y24H5760409,Y24H5760409P01,7,450,7,462,12,0.4077,Work,609.25232977,Weekday,Active,1.0,City,540.2432079,12,12
Y24H6070423,Y24H6070423P01,19,1185,21,1260,75,4.10687,Recreational,493.605095174,Weekday,Active,0.0,City,940.7729817,12,12
Y24H6056104,Y24H6056104P01,14,850,14,860,10,3.93267,Recreational,80.768403171,Weekday,Private,2.0,City,76.74407114,8,8
Y24H6066218,Y24H6066218P02,15,930,15,940,10,4.15852,Recreational,200.278853214,Weekday,Private,3.0,City,254.6042218,15,15
Y24H5990327,Y24H5990327P03,19,1164,19,1188,24,31.45052,Recreational,1071.345835129,Weekend,Private,2.0,City,772.933688,13,13
Y24H6070204,Y24H6070204P03,15,900,15,920,20,1.36352,Work,517.38715525,Weekday,Active,1.0,City,526.9623627,10,10
Y24H5930523,Y24H5930523P02,8,480,8,500,20,1.07457,Recreational,593.49659785,Weekday,Active,2.0,City,511.1830271,8,8
Y24H5880523,Y24H5880523P03,17,1075,18,1085,10,4.03053,Recreational,379.661250545,Weekday,Private,2.0,City,453.5379652,12,12
Y24H5980211,Y24H5980211P01,19,1197,20,1207,10,3.34108,Recreational,599.969756289,Weekday,Private,2.0,City,634.6399043,12,12
Y24H5840517,Y24H5840517P02,11,660,11,690,30,23.9935,Recreational,555.027463539,Weekday,Private,2.0,Shire,572.5099003,12,12
Y24H6020202,Y24H6020202P02,12,765,13,810,45,18.96813,Work,347.350150645,Weekday,Private,3.0,Shire,477.4679081,15,15
Y24H5890126,Y24H5890126P01,19,1195,20,1200,5,1.09345,Recreational,478.683813477,Weekday,Private,1.0,Shire,458.006359,6,6
Y24H6060110,Y24H6060110P01,12,750,12,752,2,0.17527,Recreational,528.684923945,Weekday,Active,0.0,City,457.7448155,7,7
Y24H5940512,Y24H5940512P01,15,900,15,915,15,8.93837,Recreational,1159.376713146,Weekday,Private,4.0,Shire,1665.862921,8,8
Y24H6110318,Y24H6110318P01,16,1006,17,1024,18,21.9741,Recreational,582.561966509,Weekday,Private,2.0,City,778.2790981,7,7
Y24H5780314,Y24H5780314P02,16,1019,17,1032,13,6.35394,Work,411.451703655,Weekend,Private,2.0,City,625.1854475,6,6
Y24H6116126,Y24H6116126P02,16,976,16,979,3,1.10136,Work,103.529877551,Weekday,Private,2.0,Shire,88.47278426,7,7
Y24H6140321,Y24H6140321P02,13,790,13,810,20,23.08075,Recreational,362.123639031,Weekend,Private,1.0,City,541.5893914,18,18
Y24H5770324,Y24H5770324P01,15,930,15,946,16,1.01874,Recreational,638.830120777,Weekday,Active,1.0,City,532.9370104,12,12
Y24H5970225,Y24H5970225P01,9,579,9,593,14,0.91673,Other,839.009292367,Weekday,Active,3.0,City,779.5157621,2,2
Y24H6250105,Y24H6250105P04,8,500,8,530,30,18.95018,Work,1322.88363733,Weekday,Private,4.0,City,1282.693646,16,16
Y24H6170424,Y24H6170424P01,17,1035,17,1045,10,2.65411,Recreational,3992.832510045,Weekday,Private,2.0,City,1507.547939,13,13
Y24H6250133,Y24H6250133P01,9,576,9,596,20,1.15832,Work,397.937004449,Weekday,Active,1.0,City,635.0451862,6,6
Y24H6146112,Y24H6146112P01,20,1217,20,1251,34,42.98256,Recreational,62.652346138,Weekday,Private,1.0,City,92.28945151,8,8
Y24H5950521,Y24H5950521P02,22,1377,23,1400,23,24.31713,Other,544.199964309,Weekend,Private,1.0,City,402.5553363,12,12
Y24H6190304,Y24H6190304P02,23,1391,23,1398,7,5.32145,Recreational,569.778746265,Weekday,Private,2.0,City,524.2743124,14,14
Y24H5780318,Y24H5780318P03,10,600,10,610,10,6.93401,Recreational,826.897929519,Weekday,Private,4.0,City,967.6634966,14,14
Y24H5920308,Y24H5920308P01,13,821,13,832,11,5.176,Recreational,503.862414751,Weekday,Private,2.0,City,510.0646413,8,8
Y24H5870304,Y24H5870304P04,15,941,15,943,2,1.46519,Recreational,663.394987626,Weekday,Private,2.0,City,528.8665869,14,14
Y24H6250430,Y24H6250430P03,8,490,8,500,10,5.13827,Recreational,593.943902082,Weekday,Private,2.0,City,365.9274407,12,12
Y24H6040319,Y24H6040319P02,15,915,15,920,5,1.06473,Work,453.448229388,Weekday,Private,2.0,City,450.46672,17,17
Y24H6110324,Y24H6110324P02,7,442,7,449,7,0.19196,Recreational,369.966024723,Weekday,Active,3.0,City,506.6525337,13,13
Y24H5790513,Y24H5790513P01,20,1230,21,1275,45,32.47844,Recreational,3492.92397949,Weekend,Private,4.0,City,2439.344877,7,7
Y24H6020434,Y24H6020434P01,16,1001,16,1014,13,8.39398,Recreational,322.92659772,Weekend,Private,2.0,City,420.7592824,14,14
Y24H5790224,Y24H5790224P01,12,743,12,750,7,3.89529,Recreational,375.30951099,Weekday,Private,2.0,City,517.8287981,14,14
Y24H5920329,Y24H5920329P01,13,780,13,785,5,0.33121,Work,615.556270728,Weekday,Active,1.0,City,681.9381215,8,8
Y24H6120337,Y24H6120337P03,12,750,12,755,5,0.07481,Work,861.624481623,Weekday,Active,3.0,City,805.0939476,12,12
Y24H5830102,Y24H5830102P02,15,930,15,936,6,2.09787,Recreational,613.232780708,Weekday,Private,3.0,City,602.253321,14,14
Y24H5990327,Y24H5990327P02,24,1471,24,1485,14,0.61231,Recreational,890.669640035,Weekend,Active,2.0,City,772.933688,13,13
Y24H5820428,Y24H5820428P02,17,1050,17,1065,15,1.02399,Work,786.375955771,Weekend,Active,2.0,City,974.7895253,10,10
Y24H6160334,Y24H6160334P01,9,596,10,602,6,1.27188,Recreational,1415.107430253,Weekend,Private,1.0,City,718.5571647,17,17
Y24H5900219,Y24H5900219P01,11,680,11,685,5,1.51532,Recreational,344.290458747,Weekday,Private,2.0,City,403.3393572,11,11
Y24H6150519,Y24H6150519P03,19,1152,19,1157,5,2.19071,Work,1568.978590319,Weekday,Private,3.0,City,739.6802725,5,5
Y24H6010521,Y24H6010521P01,19,1141,19,1143,2,0.20241,Recreational,919.299700609,Weekend,Private,1.0,City,455.0701145,4,4
Y24H6010505,Y24H6010505P02,8,495,8,505,10,2.71032,Recreational,513.901569666,Weekday,Private,2.0,City,421.32722,12,12
Y24H5910115,Y24H5910115P02,7,475,8,535,60,34.07961,Work,371.442503284,Weekday,Private,1.0,City,399.4371902,6,6
Y24H6040239,Y24H6040239P01,14,866,14,876,10,3.08454,Recreational,670.806876367,Weekday,Private,2.0,City,699.3603419,6,6
Y24H6060416,Y24H6060416P01,10,615,10,626,11,2.64129,Work,1544.752650395,Weekday,Private,3.0,City,1324.837427,0,0
Y24H5740129,Y24H5740129P03,10,642,10,656,14,7.81032,Work,734.497298419,Weekday,Private,3.0,City,943.6600754,13,13
Y24H5740111,Y24H5740111P02,8,515,9,568,53,101.58203,Work,696.78161167,Weekday,Private,2.0,City,749.463904,15,15
Y24H5850524,Y24H5850524P02,15,940,15,950,10,3.77066,Recreational,1741.847461244,Weekday,Private,3.0,City,1598.7601,12,12
Y24H5820105,Y24H5820105P02,19,1170,20,1200,30,10.07539,Work,470.037964633,Weekday,Private,1.0,City,377.5846848,12,12
Y24H6086125,Y24H6086125P02,6,405,6,415,10,5.43496,Work,509.44543972,Weekday,Private,2.0,City,244.6058099,18,18
Y24H5860407,Y24H5860407P02,11,676,11,684,8,4.40041,Recreational,751.867219775,Weekend,Private,2.0,City,649.1057531,15,15
Y24H6156131,Y24H6156131P01,12,720,12,726,6,2.80045,Work,119.602350421,Weekday,Private,1.0,Shire,180.744619,9,9
Y24H5810416,Y24H5810416P02,17,1040,17,1060,20,0.88265,Recreational,1436.809189022,Weekday,Active,0.0,City,378.0366827,5,5
Y24H5950514,Y24H5950514P01,11,703,11,711,8,2.81854,Work,417.860703663,Weekend,Private,2.0,City,495.6392824,14,14
Y24H6190331,Y24H6190331P01,7,420,8,490,70,18.41112,Work,823.34943459,Weekday,Public,1.0,City,631.2210211,18,18
Y24H6120202,Y24H6120202P01,15,933,15,937,4,1.08121,Recreational,442.615540875,Weekday,Private,2.0,City,579.3165676,17,17
Y24H5760537,Y24H5760537P02,7,462,8,536,74,31.58943,Work,400.801648421,Weekday,Public,1.0,City,568.7784974,15,15
Y24H6070207,Y24H6070207P01,15,908,15,920,12,10.08783,Recreational,387.636748476,Weekend,Private,3.0,City,669.4103862,12,12
Y24H6036241,Y24H6036241P02,14,881,15,919,38,42.72625,Recreational,372.050070754,Weekend,Private,2.0,City,246.7870748,12,12
Y24H6220419,Y24H6220419P01,17,1060,18,1122,62,28.94703,Work,440.492139466,Weekday,Public,2.0,City,622.166108,12,12
Y24H6020406,Y24H6020406P02,9,593,9,597,4,0.54721,Recreational,345.443609582,Weekend,Active,2.0,City,306.5925878,13,13
Y24H6020325,Y24H6020325P01,6,408,6,411,3,0.5304,Recreational,346.61971003,Weekday,Private,1.0,City,667.1929588,12,12
Y24H6190302,Y24H6190302P02,18,1086,18,1101,15,9.24112,Work,386.589283307,Weekday,Private,4.0,City,433.8045688,14,14
Y24H5780140,Y24H5780140P01,19,1196,20,1220,24,8.51544,Work,1161.273834269,Weekday,Private,1.0,City,951.6082841,10,10
Y24H6190115,Y24H6190115P01,16,990,17,1039,49,49.28669,Work,362.275841324,Weekday,Private,2.0,Shire,375.6207798,10,10
Y24H6030101,Y24H6030101P02,15,926,16,985,59,57.03584,Recreational,241.535801897,Weekday,Private,1.0,Shire,372.1254876,7,7
Y24H6056142,Y24H6056142P01,14,848,14,851,3,1.58105,Work,118.828710074,Weekend,Private,2.0,City,175.4542064,9,9
Y24H6090204,Y24H6090204P04,19,1173,19,1178,5,2.05392,Recreational,826.024571625,Weekday,Private,2.0,City,377.1162455,13,13
Y24H5750403,Y24H5750403P04,7,440,9,540,100,10.56782,Education,341.795395816,Weekday,Public,2.0,City,333.6627772,9,9
Y24H5750403,Y24H5750403P01,6,386,7,426,40,35.48229,Work,309.990096313,Weekday,Private,2.0,City,333.6627772,9,9
Y24H6140325,Y24H6140325P02,17,1041,17,1045,4,0.43025,Work,465.177580779,Weekday,Private,2.0,City,518.6582205,18,18
Y24H6030438,Y24H6030438P03,16,988,17,1040,52,28.27148,Recreational,359.707639622,Weekday,Private,2.0,City,423.0828217,12,12
Y24H5820440,Y24H5820440P01,16,960,16,973,13,8.34606,Recreational,277.301280261,Weekday,Private,2.0,City,408.847615,14,14
Y24H5740501,Y24H5740501P02,8,505,8,510,5,0.38306,Recreational,464.258985493,Weekday,Active,1.0,City,357.1606022,11,11
Y24H5810101,Y24H5810101P02,8,520,8,525,5,1.63072,Recreational,910.116521002,Weekday,Private,4.0,City,943.0627518,15,15
Y24H5760236,Y24H5760236P01,14,896,16,963,67,44.50977,Work,430.502795256,Weekday,Private,2.0,City,259.3768406,11,11
Y24H5890521,Y24H5890521P02,22,1337,22,1346,9,11.51957,Recreational,1725.938595678,Weekend,Private,9.0,Shire,2242.865602,10,10
Y24H6066233,Y24H6066233P01,12,725,13,808,83,164.2461,Work,142.504211472,Weekday,Private,0.0,City,161.3263858,15,15
Y24H6120241,Y24H6120241P03,13,788,13,800,12,7.02125,Recreational,589.617555095,Weekend,Private,3.0,City,609.0410185,12,12
Y24H6146209,Y24H6146209P01,18,1130,19,1140,10,3.13863,Recreational,96.02869235,Weekday,Private,3.0,City,150.6486783,17,17
Y24H6020406,Y24H6020406P01,12,775,13,791,16,3.54725,Recreational,429.185778123,Weekend,Private,2.0,City,306.5925878,13,13
Y24H5820440,Y24H5820440P02,16,990,18,1080,90,35.19949,Recreational,285.194484897,Weekday,Private,2.0,City,408.847615,14,14
Y24H6050303,Y24H6050303P03,15,945,15,949,4,1.39979,Recreational,894.374699458,Weekday,Private,3.0,City,387.0752923,3,3
Y24H6120211,Y24H6120211P04,9,596,10,608,12,6.58245,Recreational,691.867749236,Weekday,Private,2.0,City,555.4807528,5,5
Y24H6190118,Y24H6190118P02,5,300,6,380,80,108.05858,Work,591.309838703,Weekday,Private,2.0,Shire,644.3849926,13,13
Y24H5790230,Y24H5790230P01,15,947,16,965,18,6.96249,Recreational,625.913997483,Weekday,Private,2.0,City,500.5615946,13,13
Y24H5790240,Y24H5790240P01,7,435,7,457,22,5.30922,Recreational,694.111324558,Weekday,Private,1.0,City,591.5930532,16,16
Y24H5840341,Y24H5840341P01,14,855,14,862,7,2.08879,Recreational,511.355804406,Weekend,Private,1.0,City,499.8953978,8,8
Y24H5780411,Y24H5780411P01,12,752,12,763,11,5.7543,Recreational,208.348661997,Weekday,Private,1.0,City,284.9273001,8,8
Y24H6140205,Y24H6140205P03,21,1264,21,1271,7,2.94965,Recreational,539.673376175,Weekday,Private,2.0,City,521.5610672,13,13
Y24H6050509,Y24H6050509P03,17,1046,17,1053,7,2.38675,Recreational,497.67304826,Weekday,Private,1.0,City,292.9561964,14,14
Y24H5810526,Y24H5810526P02,6,415,7,430,15,0.78466,Recreational,349.644758089,Weekday,Active,2.0,Shire,476.778037,18,18
Y24H6116124,Y24H6116124P01,6,400,6,408,8,5.1095,Recreational,190.474230642,Weekday,Private,1.0,Shire,65.42193558,12,12
Y24H5800216,Y24H5800216P02,12,740,12,750,10,2.32424,Work,600.149650547,Weekday,Private,2.0,City,752.475813,18,18
Y24H6020512,Y24H6020512P01,18,1080,19,1160,80,31.97721,Work,751.548306562,Weekday,Private,1.0,City,488.3053997,12,12
Y24H5790114,Y24H5790114P01,11,675,11,695,20,3.1773,Recreational,686.257847368,Weekend,Active,2.0,City,698.5361457,15,15
Y24H6040217,Y24H6040217P01,15,926,15,934,8,2.93207,Recreational,578.968322777,Weekday,Private,1.0,City,603.6126021,4,4
Y24H6160430,Y24H6160430P01,7,430,7,433,3,1.45138,Recreational,272.772213801,Weekday,Private,1.0,City,432.1579752,6,6
Y24H6020316,Y24H6020316P01,19,1190,20,1200,10,3.13235,Recreational,507.55026274,Weekday,Private,2.0,City,476.6036673,14,14
Y24H6220101,Y24H6220101P02,8,525,8,530,5,0.93638,Recreational,919.675904207,Weekday,Private,2.0,City,1140.668104,15,15
Y24H5930319,Y24H5930319P04,16,976,16,982,6,1.45387,Recreational,796.961534815,Weekday,Private,2.0,City,962.63979,14,14
Y24H6160436,Y24H6160436P05,8,480,8,485,5,0.44258,Recreational,436.862391559,Weekday,Private,2.0,City,264.4907104,15,15
Y24H5840334,Y24H5840334P02,19,1167,19,1172,5,0.36848,Recreational,538.500346067,Weekend,Active,2.0,City,586.2410519,14,14
Y24H5770324,Y24H5770324P01,10,604,10,610,6,1.31061,Recreational,638.830120777,Weekday,Active,1.0,City,532.9370104,12,12
Y24H5900201,Y24H5900201P01,8,510,8,520,10,4.15064,Recreational,469.237858781,Weekday,Private,2.0,City,388.7690779,10,10
Y24H6140419,Y24H6140419P01,15,920,15,925,5,1.35128,Recreational,1168.722346765,Weekday,Private,2.0,City,407.2915989,15,15
Y24H6140204,Y24H6140204P02,6,375,6,390,15,8.21111,Work,791.013133048,Weekday,Private,6.0,City,941.2869142,19,19
Y24H6200110,Y24H6200110P01,17,1047,17,1071,24,32.51252,Work,250.380003507,Weekday,Private,2.0,Shire,399.7714885,9,9
Y24H5810526,Y24H5810526P03,13,797,13,814,17,8.65963,Work,516.910650814,Weekday,Private,2.0,Shire,476.778037,18,18
Y24H6080317,Y24H6080317P02,15,915,15,920,5,0.23374,Recreational,133.845663988,Weekday,Active,1.0,City,249.93575,17,17
Y24H6126107,Y24H6126107P01,17,1022,17,1046,24,31.72014,Recreational,896.861455731,Weekend,Private,4.0,Shire,831.1596286,9,9
Y24H6240433,Y24H6240433P01,11,664,11,673,9,2.41359,Recreational,541.934879684,Weekday,Private,2.0,City,528.3592216,12,12
Y24H5890531,Y24H5890531P03,15,910,15,915,5,2.28182,Recreational,761.364493226,Weekday,Private,3.0,City,563.1961773,14,14
Y24H6140215,Y24H6140215P03,17,1060,17,1065,5,0.35646,Work,305.056375484,Weekday,Active,3.0,City,451.4286488,12,12
Y24H5900201,Y24H5900201P02,16,960,16,1010,50,24.65406,Work,269.369432131,Weekday,Private,2.0,City,388.7690779,10,10
Y24H6140230,Y24H6140230P02,16,963,16,992,29,28.63409,Work,896.516812742,Weekday,Private,3.0,City,625.2881487,14,14
Y24H6136225,Y24H6136225P01,25,1557,26,1570,13,12.99155,Work,239.635565421,Weekday,Private,4.0,City,203.6833775,13,13
Y24H5870411,Y24H5870411P01,16,1007,16,1009,2,0.14915,Recreational,348.241579206,Weekday,Private,1.0,City,292.6096653,5,5
Y24H5980538,Y24H5980538P02,20,1236,20,1240,4,3.18801,Recreational,490.459978363,Weekday,Private,1.0,City,664.572677,11,11
Y24H6220501,Y24H6220501P02,18,1137,19,1141,4,1.78841,Work,324.537413669,Weekday,Private,2.0,City,439.7478027,10,10
Y24H5740530,Y24H5740530P03,8,510,8,520,10,5.90582,Education,253.160823667,Weekday,Private,1.0,City,330.5415627,17,17
Y24H6050518,Y24H6050518P01,9,545,9,580,35,19.8566,Work,507.368566511,Weekday,Private,3.0,City,693.1500784,18,18
Y24H5760417,Y24H5760417P02,16,1010,17,1020,10,0.80601,Recreational,471.206044363,Weekday,Active,1.0,City,440.780463,12,12
Y24H5810108,Y24H5810108P01,6,360,6,386,26,18.2823,Work,660.972805678,Weekday,Private,1.0,City,599.1557852,10,10
Y24H5920422,Y24H5920422P01,17,1046,17,1049,3,0.9778,Recreational,1193.635574182,Weekday,Private,3.0,City,1423.276627,11,11
Y24H5970414,Y24H5970414P02,15,903,15,928,25,11.92036,Recreational,644.388021749,Weekend,Private,1.0,City,795.4596683,15,15
Y24H6050303,Y24H6050303P01,12,725,12,727,2,0.11311,Recreational,432.194833448,Weekday,Active,3.0,City,387.0752923,3,3
Y24H5860220,Y24H5860220P01,8,505,8,514,9,0.57848,Recreational,389.914218891,Weekend,Active,1.0,Shire,458.9150012,6,6
Y24H6200323,Y24H6200323P01,9,540,9,545,5,0.35214,Recreational,838.400396354,Weekday,Active,2.0,City,629.8291371,18,18
Y24H5800239,Y24H5800239P01,17,1050,18,1125,75,12.63898,Work,778.356716801,Weekday,Public,1.0,City,486.8149711,4,4
Y24H6080542,Y24H6080542P01,13,812,13,814,2,0.50532,Recreational,795.4837341,Weekend,Private,1.0,City,798.2859498,11,11
Y24H6150303,Y24H6150303P01,12,751,12,779,28,15.61635,Work,850.633408864,Weekday,Private,6.0,City,1194.823049,17,17
Y24H6000507,Y24H6000507P01,14,869,14,873,4,2.06539,Recreational,506.057888906,Weekend,Private,2.0,City,405.7231983,15,15
Y24H6000231,Y24H6000231P01,20,1250,21,1280,30,6.77169,Recreational,454.691875215,Weekday,Private,2.0,City,533.2509612,9,9
Y24H6120414,Y24H6120414P02,17,1065,17,1075,10,6.60023,Recreational,874.430033166,Weekend,Private,2.0,City,1390.379401,14,14
Y24H6046124,Y24H6046124P01,14,870,14,880,10,1.28902,Recreational,115.4975549,Weekday,Active,0.0,City,109.4834444,5,5
Y24H6060416,Y24H6060416P02,10,632,10,636,4,1.14803,Recreational,1049.432547854,Weekday,Private,3.0,City,1324.837427,0,0
Y24H5820320,Y24H5820320P02,8,488,8,499,11,3.57731,Recreational,3094.202689991,Weekend,Private,1.0,City,2320.123801,16,16
Y24H5830104,Y24H5830104P01,16,980,16,1005,25,0.71766,Recreational,541.112437625,Weekday,Active,2.0,City,542.1707771,12,12
Y24H5980438,Y24H5980438P03,14,867,14,877,10,3.93514,Recreational,596.524468348,Weekday,Private,2.0,City,797.6955919,4,4
Y24H5990508,Y24H5990508P02,7,440,8,490,50,14.74685,Work,383.10574446,Weekday,Private,1.0,City,447.1332733,12,12
Y24H5860233,Y24H5860233P01,18,1123,19,1141,18,8.40103,Recreational,947.352272447,Weekday,Private,1.0,Shire,1189.242504,12,12
Y24H6190325,Y24H6190325P01,12,770,13,780,10,2.0714,Education,331.297866142,Weekday,Private,1.0,City,513.7296394,10,10
Y24H5810205,Y24H5810205P03,16,1006,17,1073,67,34.52637,Recreational,718.161728482,Weekday,Private,3.0,City,722.2699501,13,13
Y24H6030226,Y24H6030226P01,10,644,11,660,16,7.9224,Work,616.406675767,Weekday,Private,2.0,City,432.8055496,12,12
Y24H5970108,Y24H5970108P02,11,695,12,725,30,16.8303,Recreational,153.273517721,Weekday,Private,2.0,City,299.9413328,8,8
Y24H6096104,Y24H6096104P04,17,1020,18,1080,60,Missing,Work,410.46667519,Weekday,Private,4.0,Shire,373.8027359,16,16
Y24H6210409,Y24H6210409P01,14,868,14,877,9,4.86908,Recreational,634.02280914,Weekday,Private,2.0,City,702.9073307,7,7
Y24H5760417,Y24H5760417P02,17,1020,17,1035,15,4.09115,Recreational,471.206044363,Weekday,Private,1.0,City,440.780463,12,12
Y24H6130233,Y24H6130233P02,20,1245,21,1260,15,9.9842,Recreational,225.966596149,Weekday,Private,1.0,City,333.5035361,14,14
Y24H5990422,Y24H5990422P02,9,563,10,610,47,11.60489,Recreational,1072.128771649,Weekday,Public,1.0,City,996.820879,6,6
Y24H6190325,Y24H6190325P01,15,900,15,910,10,2.0714,Education,331.297866142,Weekday,Private,1.0,City,513.7296394,10,10
Y24H6080317,Y24H6080317P03,8,485,8,493,8,0.47813,Education,188.79723017,Weekday,Active,1.0,City,249.93575,17,17
Y24H5780303,Y24H5780303P01,16,965,16,976,11,2.61373,Recreational,1016.484880168,Weekday,Private,1.0,City,763.6110356,9,9
Y24H6136225,Y24H6136225P03,15,938,15,941,3,0.57273,Recreational,199.700152834,Weekday,Private,4.0,City,203.6833775,13,13
Y24H5770209,Y24H5770209P03,21,1262,21,1267,5,4.40776,Recreational,491.051633144,Weekday,Private,3.0,City,382.1757339,12,12
Y24H6240414,Y24H6240414P03,18,1115,18,1122,7,2.92274,Recreational,535.504680319,Weekend,Private,1.0,City,470.6978004,12,12
